date,value,drawdown
2022-05-20,122747.38953087511,3.3670661297716142
2022-05-23,125785.05285398822,0.975664405105422
2022-05-24,125373.43510165124,1.2997106532041391
2022-05-25,125429.47510165125,1.2555931397092697
2022-05-26,125259.38510165123,1.3894965635197936
2022-05-27,124748.55510165123,1.7916476951861209
2022-05-30,126485.14510165123,0.42451648961788147
2022-05-31,127629.35086995928,0.0
2022-06-01,128690.83685998204,0.0
2022-06-02,128683.94970999831,0.005351701917378407
2022-06-06,129859.55541003082,0.0
2022-06-07,129225.02168021614,0.4886307579069867
2022-06-08,128647.863629551,0.9330786453518329
2022-06-09,127622.19493884442,1.7229078477297644
2022-06-10,128178.36493884442,1.2946220752705142
2022-06-13,128000.03410389836,1.4319479997147941
2022-06-14,127666.62306171443,1.6886954074286011
2022-06-15,127841.71306171441,1.5538651290966476
2022-06-16,128550.7830617144,1.0078367696423833
2022-06-17,128174.77306171441,1.2973880458751914
2022-06-20,127973.13306171443,1.4526634889208014
2022-06-21,127416.52818607385,1.8812841428904714
2022-06-22,126117.89225719086,2.881315234004674
2022-06-23,126691.62022163236,2.439508728022151
2022-06-24,127894.26421655258,1.5133974448571381
2022-06-27,128301.74821147278,1.1996092190823224
2022-06-28,129554.8323590394,0.2346558557275675
2022-06-29,129003.44320209912,0.6592600792668123
2022-06-30,128548.00594799372,1.00997532133534
2022-07-01,129640.16920717891,0.1689411319476617
2022-07-04,129362.15675992554,0.3830281480132536
2022-07-05,128275.00008156999,1.2202069562440805
2022-07-06,127239.68363726584,2.017465533816705
2022-07-07,127342.30077524667,1.9384439033661702
2022-07-08,128043.09643091874,1.3987873078547224
2022-07-11,127645.23398366536,1.7051663386446678
2022-07-12,126928.4180711964,2.257159536377105
2022-07-13,128067.78394035634,1.3797763776542837
2022-07-14,127153.03891413195,2.0841874033474586
2022-07-15,124477.52722121301,4.144499164365756
2022-07-18,127251.95769680501,2.0080137383747676
2022-07-19,127972.96184224263,1.4527953386497319
2022-07-20,128045.32658941022,1.3970699459829368
2022-07-21,128510.61047998839,1.0387721764356463
2022-07-22,128104.165227156,1.351760505672598
2022-07-25,128242.79810640457,1.2450044962200473
2022-07-26,131038.65977131453,0.0
2022-07-27,131737.15494826908,0.0
2022-07-28,130950.57640455296,0.5970817754679659
2022-07-29,131735.34533341194,0.001373655638643084
2022-08-01,131855.89968411185,0.0
2022-08-02,127688.25278694245,3.1607587579728023
2022-08-03,127246.999769632,3.495406671617591
2022-08-04,128178.19412663119,2.7891854412971773
2022-08-05,129638.1981958086,1.6819129774368966
2022-08-08,129630.81597554004,1.6875116804803258
2022-08-09,128975.99585554254,2.1841296714585514
2022-08-10,128888.78418001579,2.2502713274145476
2022-08-11,129822.48941485088,1.5421458380947912
2022-08-12,131159.1942046665,0.5283840018644944
2022-08-15,130534.21848989002,1.002367885993873
2022-08-16,131019.31906597366,0.6344658222668796
2022-08-17,131956.19268808444,0.0
2022-08-18,130871.48722452918,0.8220193698065157
2022-08-19,130719.36042845101,0.9373052029146018
2022-08-22,131780.5785228467,0.13308520173269917
2022-08-23,132057.79678853956,0.0
